Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU14515552,HU13943741,42,559,0.5541849,0,0,0,0,0,0,0,0,0,0,0,0,SOPRONTISZK Szakképzés-szervezési Nonprofit Kiemelke,HU221,1,79400000-8,4,1,HU221,0,SopronTISZK - Küls? projektmenedzsment Tájék. elj. eredm.,303,contract m,0,TENDER-Network Tanácsadó Korlátolt Felel?sség? Társas�,HU101,hungary,19-Feb-10,2010,58960,call for tender published,negotiation,price plus quality,regional/local ,education,missing,business services: law
HU12568011,HU12698084,28,473,0.6329917,0,0,0,0,0,0,0,0,0,0,0,0,Pécs Holding Városi Vagyonkezel? Zártkör?en M?köd?,HU231,1,79710000-4,13,0,HU231,1,„PORTA ÉS ?RZÉS-VÉDELMI SZOLGÁLTATÁS A PÉCS HOLDING ZRT. TÖBB TELEPHELYÉN ÉS ?RZÉS-VÉDELMI SZOLGÁLTATÁS NYÍLT TEREPEN” - tájékoztató az eljárás eredményér?l,NA,no contrac,0,CIVIL Biztonsági Szolgálat Zártkör?en M?köd? Részvén,HU101,hungary,6-Oct-10,2010,54750,no call for tenders published,other/framework,price plus quality,established by public law,missing,missing,business services: law
HU735638,HU11583592,241,375,0.5424324,45,1,20,15,0,4,7,1,10,0,0,1,Budapest F?város Önkormányzata,HU101,1,79421100-2,1,1,HU-10,0,Budapest teljes kör? csatornázásának befejez? szakasza projekt komplett m?szaki és pénzügyi el?készítés-lebonyolításának a felügyelete,,,,,,,,,,,,,,,,
HU10356113,HU12870549,4,484,0.0797766,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,5,79820000-8,25,0,HU1,,,,,,,,,,,,,,,,,,
HU490782,HU12786293,152,480,0.5631624,0,0,0,0,0,3,1,0,0,3,0,3,F?városi Önkormányzat Id?sek Otthona,HU101,3,79710000-4,1,0,HU101,0,Eljárás eredményér?l szóló tájékoztató (vagyonvédelem 2011.),NA,no contrac,0,Top Cop Security Vagyonvédelmi és Szolgáltató Zártkör,HU101,hungary,1-Apr-11,2011,52780,no call for tenders published,other/framework,lowest price,regional/local ,missing,100<x<=500,business services: law
HU598327,HU15000147,171,660,0.1169652,3,15,18,4,1,2,2,0,6,0,0,0,Nemzeti Fejlesztési Ügynökség,HU101,3,79420000-4,3,1,HU101,NA,"Tájékoztató az eljárás eredményér?l Digitalizálási projekt támogatása"" tárgyban""",292,no contrac,1,Flexus Consulting Tanácsadó Kft. és EASTRON Kereskedelmi,HU101,hungary,13-Jul-12,2012,52425,call for tender published,open,price plus quality,national ,finance,500<x,business services: law
HU731762,HU13874357,216,550,0.0639702,0,0,0,0,0,0,0,0,0,0,0,0,Nyíregyháza Megyei Jogú Város Önkormányzata,HU323,3,79210000-9,1,0,HU323,0,tájékoztató az eljárás eredményér?l-könyvvizsgálói feladatok ellátása,NA,no contrac,0,VERSATILE AUDIT Könyvvizsgáló és Adószakért? Korláto,HU323,hungary,18-Feb-11,2011,52029,no call for tenders published,missing/error,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU14409158,HU12676785,40,471,0.5151899,0,0,0,0,0,0,0,0,0,0,0,0,Óbudai Kulturális Központ Nonprofit Korlátolt Felel,HU101,1,79952100-3,1,0,HU101,1,"Advent Óbudán 2011""""",NA,no contrac,0,Event & More Produkciós Iroda Korlátolt Felel?sség? Tár,HU101,hungary,14-Nov-11,2011,51760,no call for tenders published,missing/error,lowest price,established by public law,leisure,missing,business services: law
HU734158,HU15000178,229,669,0.0845075,0,0,0,0,0,0,0,0,0,0,0,0,Balatonfüred Város Önkormányzata,HU213,3,79421000-1,1,1,HU213,1,Projektmenedzsment-2-eredmény,NA,contract m,1,HBF Hungaricum Kft és Közép-Pannon Regionális Fejleszt�,HU331,hungary,21-Feb-11,2011,51660,no call for tenders published,missing/error,lowest price,regional/local ,general public services,500<x,business services: law
HU324766,HU11097844,109,349,0.5385637,0,45,0,0,1,0,0,9,0,0,0,0,Állami Számvev?szék,HU101,1,79212000-3,1,0,HU,1,a Magyar Köztársaság 2008. évi költségvetése végrehajtásának (zárszámadásának) ajánlatkér? által elvégzésre kerül? ellen?rzéséhez szükséges szakért?i közrem?ködés (V.K.M. Kft.),NA,no contrac,0,VKM KÖNYVVIZSGÁLO ÉS GAZDASÁGI SZOLGÁLTATO KFT,HU333,hungary,10-Jul-09,2009,51380,no call for tenders published,other/framework,lowest price,established by public law,missing,500<x,business services: law
HU18533093,HU22319753,58,753,0.5092027,0,0,0,0,0,1,2,0,1,0,0,1,PRO KULTÚRA SOPRON Nonprofit Korlátolt Felel?sség? T,HU221,1,79821000-5,1,0,HU221,NA,"Tájékoztató az eljárás eredményér?l a Nyomdai szolgáltatás"" tárgyú eljárásban""",NA,no contrac,0,"FORENO"" Foglalkoztatási és Rehabilitációs Nonprofit Ko""",HU221,hungary,21-Dec-12,2012,50750,no call for tenders published,negotiation,lowest price,regional/local ,leisure,missing,business services: law
HU18084922,HU10973581,49,341,0.5124043,0,36,9,0,0,7,16,8,4,15,0,6,VÁTI Magyar Regionális Fejlesztési és Urbanisztikai,HU101,1,79212000-3,1,0,HU101,1,Könyvvizsgálói feladatok,,,,,,,,,,,,,,,,
HU12165814,HU12753781,22,478,0.1228692,10,0,0,3,0,2,4,0,0,1,0,0,Budapest Gyógyfürd?i és Hévizei Zártkör?en M?köd,HU101,2,79411000-8,1,1,HU101,1,A BUDAPEST GYÓGYFÜRD?I ÉS HÉVIZEI ZRT. RÉSZÉRE A LUKÁCS ÉS A RUDAS GYÓGYFÜRD? M?EMLÉKI REKONSTRUKCIÓJA ÉS TURISZTIKAI FEJLESZTÉSE TÁRGYÚ KMOP PROJEKTHEZ KAPCSOLÓDÓ PROJEKTMENEDZSMENT,,,,,,,,,,,,,,,,
HU308900,HU14592245,89,614,0.5019551,1,0,2,2,1,1,0,0,2,0,1,0,Széchenyi István Egyetem,HU221,1,79311000-7,1,1,,1,A diplomás pályakövet? rendszerhez szakmai módszertan kialakítása és a 3 éve végzettek személyes lekérdezése.,NA,no contrac,0,Uni-Veritas Consulting Korlátolt Felel?sség? Társaság,HU101,hungary,12-Nov-10,2010,46464,no call for tenders published,open,lowest price,national ,education,500<x,business services: law
HU597045,HU22331368,166,754,0.0884162,0,0,0,0,0,0,0,0,0,0,0,0,?RSÉGI NEMZETI PARK IGAZGATÓSÁG,HU222,3,79300000-7,1,1,HU222,0,Turisztikai kínálat és termékfejlesztés – szolgáltatás megrendelés,NA,no contrac,0,VITALENTUM Tanácsadó Betéti Társaság,HU101,hungary,11-Jun-12,2012,46410,no call for tenders published,missing/error,lowest price,national ,environment,missing,business services: law
HU21508211,HU14592245,69,614,0.6374523,0,0,0,0,1,0,0,0,2,0,1,0,UNIVERSITAS-Gy?r Szolgáltató Nonprofit Korlátolt Fel,HU221,1,79311000-7,1,1,HU221,0,TEE - Informatikai szolgáltatás és Kínálatb?vítés,NA,no contrac,0,Uni-Veritas Consulting Korlátolt Felel?sség? Társaság,HU101,hungary,25-Apr-11,2011,46371,no call for tenders published,other/framework,lowest price,supported body/soe ,missing,missing,business services: law
HU728328,HU14323830,203,599,0.0647964,1,0,0,0,0,0,1,0,0,0,0,0,Berettyóújfalu Város Önkormányzata,HU321,2,79416000-3,1,1,HU321,0,„Berettyóújfalu az egészséges város” cím? projekttel kapcsolatos kommunikációs feladatok ellátása és városmarketing stratégia elkészítése.,NA,contract m,0,PROJEKT DEKOR Marketing,,,,,,,,,,,,
HU312747,HU12988756,103,494,0.0534102,0,0,0,1,0,0,0,0,0,1,0,0,Igazságügyi Szakért?i És Kutató Intézetek,HU101,18,79713000-5,1,0,HU101,NA,Távfelügyeleti rendszer,,,,,,,,,,,,,,,,
HU312747,HU12988756,103,494,0.0534102,0,0,0,1,0,0,0,0,0,1,0,0,Igazságügyi Szakért?i És Kutató Intézetek,HU101,18,79713000-5,1,0,HU101,NA,Távfelügyeleti rendszer,,,,,,,,,,,,,,,,
HU311607,HU12500899,101,448,0.0411056,0,0,0,0,0,0,0,0,0,0,0,0,Belügyminisztérium,HU101,6,79400000-8,1,1,HU 10,1,ÁNTSz és OVSz szervezetfejlesztés,194,no contrac,0,Egészségügyi Szakért? M?hely Szolgáltató Kft.,HU102,hungary,11-Dec-09,2009,45750,call for tender published,open,lowest price,national ,missing,500<x,business services: law
HU14863477,HU18574210,45,722,0.5080212,0,0,0,0,0,0,0,0,0,0,0,0,Gyöngyös Városfejleszt? Korlátolt Felel?sség? Tár,HU312,1,79416000-3,2,1,HU312,0,Gyöngyös Város funkciób?vít? városrehabilitációja EMOP-3.1.2/A-2f-2010-0002 számú projekthez kapcsolódó kommunikációs és városmarketing feladatok ellátása tárgyú eljárás tájékoztatój,NA,no contrac,0,Gyöngyösi Városi Televízió Nonprofit Közhasznú Korl�,HU312,hungary,9-Sep-11,2011,45184,no call for tenders published,open,price plus quality,established by public law,general public services,missing,business services: law
HU598646,HU12580327,172,458,0.0796413,0,0,1,1,0,0,0,0,1,1,0,0,Nemzeti Közlekedési Hatóság,HU101,6,79612000-7,3,0,HU101,0,A Nemzeti Közlekedési Hatóság részére diákszövetkezeten keresztül történ? diák-munkaer? közvetítése,NA,no contrac,0,Multi-Coop Diák és Iskolaszövetkezet,HU101,hungary,20-Jun-11,2011,45000,no call for tenders published,missing/error,price plus quality,national ,missing,100<x<=500,business services: law
HU329815,HU13214258,132,507,0.1171008,105,0,0,8,0,6,14,0,0,0,0,0,Szegedi Tudományegyetem,HU333,3,79400000-8,1,0,HU333,NA,A Szegedi Tudományegyetem összes telephelyének 2012-2013. évi kockázatértékelési szolgáltatása,240,no contrac,0,MEDITEAM SZEGED Egészségügyi Szolgáltató,,,,,,,,,,,,
HU18079519,HU14483257,48,607,0.5582207,0,1,0,0,0,0,0,1,0,0,0,0,Budapesti Fesztiválközpont Nonprofit Korlátolt Felel,HU101,1,79341000-6,3,0,HU10,1,Last minute reklámanyagok (óriás plakátok,,,,,,,,,,,,,,,,
HU728328,HU14323830,203,599,0.0646541,1,0,0,0,0,0,1,0,0,0,0,0,Berettyóújfalu Város Önkormányzata,HU321,2,79416000-3,1,1,HU321,0,„Berettyóújfalu az egészséges város” cím? projekttel kapcsolatos kommunikációs feladatok ellátása és városmarketing stratégia elkészítése.,NA,contract m,0,PROJEKT DEKOR Marketing,,,,,,,,,,,,
HU728021,HU21822049,200,744,0.080645,1,0,0,0,0,0,1,0,0,0,0,0,Kapuvár Városi Önkormányzat,HU221,4,79000000-4,1,1,HU221,0,Tájékoztató az eljárás eredményér?l,,,,,,,,,,,,,,,,
HU732516,HU11494887,221,372,0.1284772,0,0,0,0,0,0,0,0,0,0,0,0,Mérk Nagyközség Önkormányzat,HU323,3,79400000-8,1,1,HU323,0,Mérk,,,,,,,,,,,,,,,,
HU320988,HU12735345,105,475,0.0689453,1,0,0,1,0,0,1,0,0,0,0,0,Dunaújvárosi F?iskola,HU211,3,79421000-1,1,1,HU211,1,DUF-TÁMOP_4.2.1._Projektmenedzsment-Táj.elj.eredm.,NA,no contrac,0,Clarity Consulting Informatikai és Menedzsment Szolgáltat,HU101,hungary,1-Dec-10,2010,41760,no call for tenders published,missing/error,lowest price,national ,education,100<x<=500,business services: law
HU20933713,HU22719184,65,761,0.5039389,3,36,27,2,1,4,0,8,3,0,0,0,Educatio Társadalmi Szolgáltató Nonprofit Korlátolt,HU101,1,79311000-7,2,1,HU1,,,,,,,,,,,,,,,,,,
HU724012,HU18327142,180,719,0.502587,0,0,0,0,0,0,0,0,0,0,0,0,Mohács Város Önkormányzata,HU231,1,79952000-2,1,1,HU231,0,Mohács - Busó soft - Táj. elj. eredm.,NA,no contrac,0,ÁTHATÁS IFJÚSÁG-,,,,,,,,,,,,
HU312770,HU14020867,104,572,0.6283897,6,6,16,1,0,0,0,3,4,0,0,0,Foglalkoztatási Hivatal,HU101,1,79412000-5,2,1,HU101,0,Megbízási szerz?dés jogi,,,,,,,,,,,,,,,,
HU18089996,HU15000355,50,700,0.5672482,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Integrált Kommunikációs Ügynökség Kft. ( n�,HU101,hungary,19-Apr-10,2010,37323,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU320988,HU12735345,105,475,0.0686145,1,0,0,1,0,0,1,0,0,0,0,0,Dunaújvárosi F?iskola,HU211,3,79421000-1,1,1,HU211,1,DUF-támop4.1.2.A-10 Projektmenedzsment-táj.elj.eredm.,371,contract m,0,Clarity Consulting Informatikai és Menedzsment Szolgáltat,HU101,hungary,1-Dec-10,2010,36864,no call for tenders published,missing/error,lowest price,national ,education,100<x<=500,business services: law
HU735715,HU10973581,246,341,0.0636768,0,0,1,5,2,1,16,8,4,15,0,6,Budapest F?város VIII. Kerület Józsefvárosi Önkorm,HU101,3,79212000-3,1,0,HU101,0,JVÖ-Könyvvizsgáló-Tájékoztató,NA,no contrac,0,CC AUDIT KÖNYVVIZSGÁLO KFT,HU101,hungary,21-Feb-11,2011,35424,no call for tenders published,missing/error,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU727222,HU13245579,198,511,0.0698085,0,0,0,0,0,0,0,0,0,0,0,0,Mór Városi Önkormányzat,HU211,2,79411000-8,1,1,HU102,0,Mór Projektmenedzsment,NA,no contrac,0,EPOMAP Korlátolt Felel?sség? Társaság,HU101,hungary,4-Mar-11,2011,35424,no call for tenders published,missing/error,lowest price,regional/local ,general public services,50<x<=100,business services: law
HU10856417,HU10813944,8,321,0.104464,10,0,5,5,0,2,4,0,1,0,0,0,MÁV Magyar Államvasutak Zártkör?en M?köd? Részvé,HU101,3,79820000-8,1,0,HU,NA,Táj. elj. eredm. - menetrendi anyagok,NA,no contrac,0,Digitális és Jegynyomda Korlátolt Felel?sség? Társasá,HU101,hungary,23-Nov-12,2012,35350,call for tender published,open,lowest price,established by public law,welfare,missing,business services: law
HU765978,HU12771330,258,479,0.0461542,0,0,0,0,0,0,0,0,0,0,0,0,Sajó-Menti Szakképzés-Szervezési Társulás,HU311,2,79210000-9,2,1,HU311,0,Könyvvizsgálói feladatok ellátása,414,no contrac,0,AUDIT-NEX Pénzügyi,,,,,,,,,,,,
HU10356113,HU12870549,4,484,0.0786924,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,5,79820000-8,25,0,HU1,,,,,,,,,,,,,,,,,,
HU10356113,HU12870549,4,484,0.0786924,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,5,79820000-8,25,0,HU1,,,,,,,,,,,,,,,,,,
HU490210,HU10304491,149,274,0.5356019,0,0,0,0,0,1,3,0,0,0,0,1,Budapest Bábszínház,HU101,1,79400000-8,1,0,HU102,0,tájékoztató az eljárás eredményér?l,NA,no contrac,0,IFUA HORVÁTH & PARTNERS Vezetési és Informatikai Tanács,HU101,hungary,11-Mar-11,2011,33948,no call for tenders published,other/framework,lowest price,regional/local ,leisure,<=10,business services: law
HU329750,HU12631186,129,465,0.0626327,6,0,0,0,0,1,3,0,0,0,0,0,Debreceni Egyetem,HU321,3,79421000-1,1,1,HU321,0,EM-387 HURO projektmenedzsment,NA,no contrac,0,4SALES SYSTEMS ÜZLETI RENDSZERFEJLESZT? ÉS TANÁCSADÓ KO,HU233,hungary,22-Dec-10,2010,33408,no call for tenders published,missing/error,lowest price,national ,education,500<x,business services: law
HU728328,HU13900278,203,553,0.126454,1,0,0,0,0,0,1,0,0,0,0,0,Berettyóújfalu Város Önkormányzata,HU321,3,79400000-8,1,1,HU321,NA,Berettyóújfalu Min?ségbiztosítás,NA,no contrac,0,AST Consulting Szolgáltató és Tanácsadó Korlátolt Fel,HU101,hungary,2-Mar-12,2012,32928,no call for tenders published,invitation,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU735694,HU12268113,244,429,0.0914534,3,0,0,1,0,0,2,0,0,0,0,0,Budapest F?város VI. Kerület Terézváros Önkormány,HU101,4,79200000-6,1,0,HU101,1,Vállalkozási szerz?dés az önkormányzat százszázalékos tulajdonában lév? 4 gazdasági társaság átvilágítására.,169,no contrac,0,GYÖNGY-AUDIT Könyvvizsgálo és Gazdasági Tanácsado Kor,HU101,hungary,25-Sep-09,2009,32752,call for tender published,open,lowest price,regional/local ,missing,500<x,business services: law
HU734763,HU13597917,233,532,0.0717434,0,0,0,0,0,0,0,0,0,0,0,0,Délegyháza Község Önkormányzata,HU102,3,79421000-1,1,1,HU102,NA,„Délegyháza Község Ivóvízmin?ség Javítása - KEOP-1.3.0./09-11-2011-0001 -” tárgyú projekt megvalósításához kapcsolódó projektmenedzsment feladatok elvégzése.,NA,no contrac,0,TOMEL Üzletviteli Tanácsadó,,,,,,,,,,,,
HU735584,HU12883668,237,487,0.1042611,1,3,6,1,0,0,2,0,3,1,0,0,Debrecen Megyei Jogú Város Önkormányzata,HU321,5,79400000-8,1,1,HU321,0,Tudományos Élménypark kialakítása a Debreceni Botanikus Kertben” TIOP 1.3.3/08/2-09-0002 kódszámú projekt megvalósításához küls? projektmenedzsment tanácsadói szolgáltatások megrendelése-,521,contract m,0,OTP Hungaro-Projekt Pénzügyi M?szaki-Gazdasági Tanácsad,HU101,hungary,13-Aug-10,2010,31328,call for tender published,open,lowest price,regional/local ,general public services,500<x,business services: law
HU12283226,HU22601142,25,759,0.512534,0,28,0,0,0,1,0,7,0,0,0,0,MTI Magyar Távirati Iroda Zártkör?en M?köd? Részv�,HU101,1,79963000-2,1,0,HU101,0,Az MTI történelmi fotóarchívuma egy részének értékment? és széles kör? felhasználást el?segít? digitalizálása (NKA) #2,NA,no contrac,0,KREATÍV FAKTOR Kereskedelmi és Szolgáltató Betéti Tár,HU102,hungary,5-Mar-10,2010,30537,no call for tenders published,other/framework,lowest price,national ,missing,missing,business services: law
HU729590,HU11189208,207,355,0.0642724,1,0,0,0,0,0,1,0,0,0,0,0,Tatabánya Megyei Jogú Város Önkormányzata,HU212,2,79341000-6,2,1,HU212,1,Nyilvánosság biztosítása a TIOP-1.2.1-08/2-2009-0004 jel?,,,,,,,,,,,,,,,,
HU18089996,HU15000356,50,701,0.5663518,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Kommunikációs Ügynökség Kft. (névváltozás,HU101,hungary,19-Apr-10,2010,30160,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU10356113,HU21168516,4,737,0.0734485,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,2,79956000-0,1,0,HU,0,utazás 2010 standok,732,no contrac,0,Catapult Communication Kereskedelmi és Szolgáltató Beté,HU101,hungary,9-Apr-10,2010,30160,call for tender published,open,lowest price,established by public law,missing,missing,business services: law
HU734125,HU18938096,228,725,0.5106364,0,0,0,0,0,0,0,0,0,0,0,0,Várpalota Város Önkormányzata,HU213,1,79950000-8,2,1,HU213,1,Környezettudatossági programok - A környezettudatos magatartásformák elterjesztése,,,,,,,,,,,,,,,,
HU728032,HU14152492,201,582,0.0637219,1,0,2,0,0,0,1,0,1,0,0,0,Mosonmagyaróvár Város Önkormányzata,HU221,2,79416000-3,1,1,HU221,1,a „FUTURA – az egykori mosoni gabonaraktár turisztikai hasznosítása” cím? turisztikai projekthez (NYDOP-2.1.1/B) kapcsolódó PR szolgáltatások ellátása (tájékoztató az eljárás eredményé,NA,no contrac,0,Flesch Károly Kulturális Központ Közhasznú Nonprofit K,HU221,hungary,14-Mar-11,2011,29151,no call for tenders published,missing/error,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU714031,HU15000203,175,673,0.0418038,1,0,0,0,0,0,1,0,0,0,0,0,Honvédelmi Minisztérium Fegyverzeti És Hadbiztosi Hi,HU101,3,79540000-1,4,0,,0,Az Észak-atlanti Szerz?dés Szervezetének hivatalos nyelvein,,,,,,,,,,,,,,,,
HU323880,HU14206728,108,588,0.5012098,0,0,0,0,2,1,0,0,0,0,3,3,Kiskunsági Nemzeti Park Igazgatóság,HU331,1,79314000-8,2,1,HU331,0,(Tájidegen)megvalósíthatósági tanulmány elkészítése,,,,,,,,,,,,,,,,
HU329815,HU13214258,132,507,0.1166151,105,0,0,8,0,6,14,0,0,0,0,0,Szegedi Tudományegyetem,HU333,3,79400000-8,1,0,HU333,NA,A Szegedi Tudományegyetem összes telephelyének 2012-2013. évi kockázatértékelési szolgáltatása,240,no contrac,0,MEDITEAM SZEGED Egészségügyi Szolgáltató,,,,,,,,,,,,
HU329398,HU11981464,125,409,0.5000971,0,1,2,0,0,0,0,1,1,0,0,0,Központi Szolgáltatási F?igazgatóság,HU101,1,79613000-4,1,0,HU101,0,A KSzF egyes hivatali egységeinek Bp. I.,,,,,,,,,,,,,,,,
HU725327,HU13912341,187,555,0.5043484,0,0,0,0,0,0,0,0,0,0,0,0,Dévaványa Városi Önkormányzat,HU332,3,79000000-4,1,1,HU332,NA,Dévaványa Város Önkormányzatának a Dévaványa Város Polgármesteri Hivatal szervezetfejlesztése tárgyú ÁROP-1.A.2/A-2008-0204 kódszámú pályázathoz tartozó közbeszerzési eljárás eredmén,NA,contract m,0,Via D'oro Közigazgatásfejlesztési Tanácsadó és Szolg�,HU213,hungary,23-Dec-11,2011,27388,no call for tenders published,other/framework,lowest price,missing,missing,100<x<=500,business services: law
HU13851325,HU10921285,34,337,0.0627026,3,0,0,0,0,0,2,0,0,0,0,0,HungaroControl Magyar Légiforgalmi Szolgálat Zártkö,HU101,2,79416200-5,1,0,HU101,0,HC - Kommunikációs tevékenység beszerzése,NA,no contrac,0,PRESS & INFORM Public Relations Üzletviteli Tanácsadó Ko,HU101,hungary,19-Jan-11,2011,27225,no call for tenders published,missing/error,lowest price,other/private ,missing,missing,business services: law
HU312770,HU12109450,104,420,0.0676923,6,6,16,1,0,0,3,0,4,1,0,0,Foglalkoztatási Hivatal,HU101,3,79800000-2,1,0,HU101,0,„A 2011. évi egyénenkénti bérek- és keresetek statisztika nyomtatványainak el?állítása,,,,,,,,,,,,,,,,
HU18089996,HU15000355,50,700,0.5659086,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Integrált Kommunikációs Ügynökség Kft. (né,HU101,hungary,19-Apr-10,2010,27144,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU735287,HU13866958,235,549,0.5044892,0,0,0,0,0,0,0,0,0,0,0,0,Salgótarján Megyei Jogú Város Önkormányzata,HU313,1,79341000-6,1,1,HU313,0,"Salgótarján városközpontjának funkciób?vít? rehabilitációja” cím? pályázathoz kapcsolódó komplex kommunikációs tevékenység ellátása - tájékoztató""",NA,no contrac,0,Contact Media Hungary Tanácsadó Korlátolt Felel?sség? T,HU101,hungary,5-Oct-11,2011,26623,no call for tenders published,open,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU308450,HU13596583,83,531,0.0709375,0,0,0,1,0,0,2,0,0,1,0,0,Tiszántúli Környezetvédelmi És Vízügyi Igazgató,HU321,2,79421000-1,1,1,HU321,NA,K XI. – Projektmenedzsment,NA,no contrac,0,StrateGIS Szolgáltató és Tanácsadó Korlátolt Felel?ss,HU321,hungary,25-May-11,2011,26250,no call for tenders published,missing/error,lowest price,national ,missing,500<x,business services: law
HU732132,HU11494636,219,371,0.0644846,0,0,0,0,0,0,0,0,0,0,0,0,Nyírlugos Város Önkormányzata,HU323,2,79952000-2,1,1,HU323,0,Tájékoztató az eredményr?l-,,,,,,,,,,,,,,,,
HU18089996,HU15000356,50,701,0.565668,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Kommunikációs Ügynökség Kft. (névváltozás,HU101,hungary,19-Apr-10,2010,25636,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU735638,HU10276107,241,273,0.0810402,45,1,20,15,0,4,11,0,2,1,0,0,Budapest F?város Önkormányzata,HU101,3,79311300-0,1,0,HU101,0,Budapestiek véleményének,,,,,,,,,,,,,,,,
HU762944,HU22782616,255,763,0.128876,3,0,0,0,0,0,2,0,0,0,0,0,Komárom-Esztergom Megyei Szakképzés-Szervezési Tár,HU212,3,79311000-7,1,1,HU212,0,Tájékoztató az eljárás eredményér?l - Tanulmányok,NA,no contrac,0,TENDER-NETWORK TANÁCSADÓ ZÁRTKÖR?EN M?KÖD? RÉSZVÉNYT,HU101,hungary,6-Dec-10,2010,25560,no call for tenders published,missing/error,lowest price,regional/local ,education,<=10,business services: law
HU327888,HU49269503,117,781,0.5034488,0,3,3,0,0,0,0,2,1,0,0,0,Országos Rehabilitációs És Szociális Szakért?i In,HU101,3,79212000-3,1,1,HU101,0,Könyvvizsgálói szolgáltatás beszerzése,NA,no contrac,0,Szomszéd Csilla,HU102,hungary,12-Dec-11,2011,23616,no call for tenders published,open,lowest price,missing,missing,500<x,business services: law
HU10356113,HU10647343,4,305,0.0725679,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,2,79956000-0,1,0,HU,1,utazás 2010 standok,732,no contrac,0,KIÁLLITÁST TERVEZÖ KIVITELEZÖ ÉS SZOLGÁLTATO KFT /KI�,HU101,hungary,9-Apr-10,2010,23374,call for tender published,open,lowest price,established by public law,missing,missing,business services: law
HU589365,HU14206728,163,588,0.0681886,0,0,0,0,0,3,0,0,0,0,3,3,Észak-Balatoni Térség Regionális Települési Szil�,HU213,2,79410000-1,2,1,HU213,0,Megbízási szerz?dés keretében a Társulás KEOP-2.3.0. kódszámú kétfordulós konstrukció keretében benyújtandó második fordulós pályázatához kapcsolódó tanácsadói feladatok ellátása (p,NA,no contrac,0,ADITUS Tanácsadó és Szolgáltató Zártkör?en M?köd? R,HU101,hungary,1-Nov-10,2010,23232,no call for tenders published,missing/error,price plus quality,regional/local ,environment,<=10,business services: law
HU13851325,HU15000019,34,636,0.0362979,3,0,0,0,0,0,2,0,0,0,0,0,HungaroControl Magyar Légiforgalmi Szolgálat Zártkö,HU101,4,79212000-3,2,0,HU101,0,HC - Könyvvizsgálói Szolgáltatás,368,no contrac,1,1. K-E-S AUDIT Könyvvizsgáló,,,,,,,,,,,,
