Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU10856417,HU10813944,8,321,0.104464,10,0,5,5,0,2,4,0,1,0,0,0,MÁV Magyar Államvasutak Zártkör?en M?köd? Részvé,HU101,3,79820000-8,1,0,HU,NA,Táj. elj. eredm. - menetrendi anyagok,NA,no contrac,0,Digitális és Jegynyomda Korlátolt Felel?sség? Társasá,HU101,hungary,23-Nov-12,2012,35350,call for tender published,open,lowest price,established by public law,welfare,missing,business services: law
HU765978,HU12771330,258,479,0.0461542,0,0,0,0,0,0,0,0,0,0,0,0,Sajó-Menti Szakképzés-Szervezési Társulás,HU311,2,79210000-9,2,1,HU311,0,Könyvvizsgálói feladatok ellátása,414,no contrac,0,AUDIT-NEX Pénzügyi,,,,,,,,,,,,
HU10356113,HU12870549,4,484,0.0786924,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,5,79820000-8,25,0,HU1,,,,,,,,,,,,,,,,,,
HU10356113,HU12870549,4,484,0.0786924,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,5,79820000-8,25,0,HU1,,,,,,,,,,,,,,,,,,
HU490210,HU10304491,149,274,0.5356019,0,0,0,0,0,1,3,0,0,0,0,1,Budapest Bábszínház,HU101,1,79400000-8,1,0,HU102,0,tájékoztató az eljárás eredményér?l,NA,no contrac,0,IFUA HORVÁTH & PARTNERS Vezetési és Informatikai Tanács,HU101,hungary,11-Mar-11,2011,33948,no call for tenders published,other/framework,lowest price,regional/local ,leisure,<=10,business services: law
HU329750,HU12631186,129,465,0.0626327,6,0,0,0,0,1,3,0,0,0,0,0,Debreceni Egyetem,HU321,3,79421000-1,1,1,HU321,0,EM-387 HURO projektmenedzsment,NA,no contrac,0,4SALES SYSTEMS ÜZLETI RENDSZERFEJLESZT? ÉS TANÁCSADÓ KO,HU233,hungary,22-Dec-10,2010,33408,no call for tenders published,missing/error,lowest price,national ,education,500<x,business services: law
HU728328,HU13900278,203,553,0.126454,1,0,0,0,0,0,1,0,0,0,0,0,Berettyóújfalu Város Önkormányzata,HU321,3,79400000-8,1,1,HU321,NA,Berettyóújfalu Min?ségbiztosítás,NA,no contrac,0,AST Consulting Szolgáltató és Tanácsadó Korlátolt Fel,HU101,hungary,2-Mar-12,2012,32928,no call for tenders published,invitation,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU735694,HU12268113,244,429,0.0914534,3,0,0,1,0,0,2,0,0,0,0,0,Budapest F?város VI. Kerület Terézváros Önkormány,HU101,4,79200000-6,1,0,HU101,1,Vállalkozási szerz?dés az önkormányzat százszázalékos tulajdonában lév? 4 gazdasági társaság átvilágítására.,169,no contrac,0,GYÖNGY-AUDIT Könyvvizsgálo és Gazdasági Tanácsado Kor,HU101,hungary,25-Sep-09,2009,32752,call for tender published,open,lowest price,regional/local ,missing,500<x,business services: law
HU734763,HU13597917,233,532,0.0717434,0,0,0,0,0,0,0,0,0,0,0,0,Délegyháza Község Önkormányzata,HU102,3,79421000-1,1,1,HU102,NA,„Délegyháza Község Ivóvízmin?ség Javítása - KEOP-1.3.0./09-11-2011-0001 -” tárgyú projekt megvalósításához kapcsolódó projektmenedzsment feladatok elvégzése.,NA,no contrac,0,TOMEL Üzletviteli Tanácsadó,,,,,,,,,,,,
HU735584,HU12883668,237,487,0.1042611,1,3,6,1,0,0,2,0,3,1,0,0,Debrecen Megyei Jogú Város Önkormányzata,HU321,5,79400000-8,1,1,HU321,0,Tudományos Élménypark kialakítása a Debreceni Botanikus Kertben” TIOP 1.3.3/08/2-09-0002 kódszámú projekt megvalósításához küls? projektmenedzsment tanácsadói szolgáltatások megrendelése-,521,contract m,0,OTP Hungaro-Projekt Pénzügyi M?szaki-Gazdasági Tanácsad,HU101,hungary,13-Aug-10,2010,31328,call for tender published,open,lowest price,regional/local ,general public services,500<x,business services: law
HU12283226,HU22601142,25,759,0.512534,0,28,0,0,0,1,0,7,0,0,0,0,MTI Magyar Távirati Iroda Zártkör?en M?köd? Részv�,HU101,1,79963000-2,1,0,HU101,0,Az MTI történelmi fotóarchívuma egy részének értékment? és széles kör? felhasználást el?segít? digitalizálása (NKA) #2,NA,no contrac,0,KREATÍV FAKTOR Kereskedelmi és Szolgáltató Betéti Tár,HU102,hungary,5-Mar-10,2010,30537,no call for tenders published,other/framework,lowest price,national ,missing,missing,business services: law
HU729590,HU11189208,207,355,0.0642724,1,0,0,0,0,0,1,0,0,0,0,0,Tatabánya Megyei Jogú Város Önkormányzata,HU212,2,79341000-6,2,1,HU212,1,Nyilvánosság biztosítása a TIOP-1.2.1-08/2-2009-0004 jel?,,,,,,,,,,,,,,,,
HU18089996,HU15000356,50,701,0.5663518,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Kommunikációs Ügynökség Kft. (névváltozás,HU101,hungary,19-Apr-10,2010,30160,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU10356113,HU21168516,4,737,0.0734485,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,2,79956000-0,1,0,HU,0,utazás 2010 standok,732,no contrac,0,Catapult Communication Kereskedelmi és Szolgáltató Beté,HU101,hungary,9-Apr-10,2010,30160,call for tender published,open,lowest price,established by public law,missing,missing,business services: law
HU734125,HU18938096,228,725,0.5106364,0,0,0,0,0,0,0,0,0,0,0,0,Várpalota Város Önkormányzata,HU213,1,79950000-8,2,1,HU213,1,Környezettudatossági programok - A környezettudatos magatartásformák elterjesztése,,,,,,,,,,,,,,,,
HU728032,HU14152492,201,582,0.0637219,1,0,2,0,0,0,1,0,1,0,0,0,Mosonmagyaróvár Város Önkormányzata,HU221,2,79416000-3,1,1,HU221,1,a „FUTURA – az egykori mosoni gabonaraktár turisztikai hasznosítása” cím? turisztikai projekthez (NYDOP-2.1.1/B) kapcsolódó PR szolgáltatások ellátása (tájékoztató az eljárás eredményé,NA,no contrac,0,Flesch Károly Kulturális Központ Közhasznú Nonprofit K,HU221,hungary,14-Mar-11,2011,29151,no call for tenders published,missing/error,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU714031,HU15000203,175,673,0.0418038,1,0,0,0,0,0,1,0,0,0,0,0,Honvédelmi Minisztérium Fegyverzeti És Hadbiztosi Hi,HU101,3,79540000-1,4,0,,0,Az Észak-atlanti Szerz?dés Szervezetének hivatalos nyelvein,,,,,,,,,,,,,,,,
HU323880,HU14206728,108,588,0.5012098,0,0,0,0,2,1,0,0,0,0,3,3,Kiskunsági Nemzeti Park Igazgatóság,HU331,1,79314000-8,2,1,HU331,0,(Tájidegen)megvalósíthatósági tanulmány elkészítése,,,,,,,,,,,,,,,,
HU329815,HU13214258,132,507,0.1166151,105,0,0,8,0,6,14,0,0,0,0,0,Szegedi Tudományegyetem,HU333,3,79400000-8,1,0,HU333,NA,A Szegedi Tudományegyetem összes telephelyének 2012-2013. évi kockázatértékelési szolgáltatása,240,no contrac,0,MEDITEAM SZEGED Egészségügyi Szolgáltató,,,,,,,,,,,,
HU329398,HU11981464,125,409,0.5000971,0,1,2,0,0,0,0,1,1,0,0,0,Központi Szolgáltatási F?igazgatóság,HU101,1,79613000-4,1,0,HU101,0,A KSzF egyes hivatali egységeinek Bp. I.,,,,,,,,,,,,,,,,
HU725327,HU13912341,187,555,0.5043484,0,0,0,0,0,0,0,0,0,0,0,0,Dévaványa Városi Önkormányzat,HU332,3,79000000-4,1,1,HU332,NA,Dévaványa Város Önkormányzatának a Dévaványa Város Polgármesteri Hivatal szervezetfejlesztése tárgyú ÁROP-1.A.2/A-2008-0204 kódszámú pályázathoz tartozó közbeszerzési eljárás eredmén,NA,contract m,0,Via D'oro Közigazgatásfejlesztési Tanácsadó és Szolg�,HU213,hungary,23-Dec-11,2011,27388,no call for tenders published,other/framework,lowest price,missing,missing,100<x<=500,business services: law
HU13851325,HU10921285,34,337,0.0627026,3,0,0,0,0,0,2,0,0,0,0,0,HungaroControl Magyar Légiforgalmi Szolgálat Zártkö,HU101,2,79416200-5,1,0,HU101,0,HC - Kommunikációs tevékenység beszerzése,NA,no contrac,0,PRESS & INFORM Public Relations Üzletviteli Tanácsadó Ko,HU101,hungary,19-Jan-11,2011,27225,no call for tenders published,missing/error,lowest price,other/private ,missing,missing,business services: law
HU312770,HU12109450,104,420,0.0676923,6,6,16,1,0,0,3,0,4,1,0,0,Foglalkoztatási Hivatal,HU101,3,79800000-2,1,0,HU101,0,„A 2011. évi egyénenkénti bérek- és keresetek statisztika nyomtatványainak el?állítása,,,,,,,,,,,,,,,,
HU18089996,HU15000355,50,700,0.5659086,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Integrált Kommunikációs Ügynökség Kft. (né,HU101,hungary,19-Apr-10,2010,27144,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU735287,HU13866958,235,549,0.5044892,0,0,0,0,0,0,0,0,0,0,0,0,Salgótarján Megyei Jogú Város Önkormányzata,HU313,1,79341000-6,1,1,HU313,0,"Salgótarján városközpontjának funkciób?vít? rehabilitációja” cím? pályázathoz kapcsolódó komplex kommunikációs tevékenység ellátása - tájékoztató""",NA,no contrac,0,Contact Media Hungary Tanácsadó Korlátolt Felel?sség? T,HU101,hungary,5-Oct-11,2011,26623,no call for tenders published,open,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU308450,HU13596583,83,531,0.0709375,0,0,0,1,0,0,2,0,0,1,0,0,Tiszántúli Környezetvédelmi És Vízügyi Igazgató,HU321,2,79421000-1,1,1,HU321,NA,K XI. – Projektmenedzsment,NA,no contrac,0,StrateGIS Szolgáltató és Tanácsadó Korlátolt Felel?ss,HU321,hungary,25-May-11,2011,26250,no call for tenders published,missing/error,lowest price,national ,missing,500<x,business services: law
HU732132,HU11494636,219,371,0.0644846,0,0,0,0,0,0,0,0,0,0,0,0,Nyírlugos Város Önkormányzata,HU323,2,79952000-2,1,1,HU323,0,Tájékoztató az eredményr?l-,,,,,,,,,,,,,,,,
HU18089996,HU15000356,50,701,0.565668,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Kommunikációs Ügynökség Kft. (névváltozás,HU101,hungary,19-Apr-10,2010,25636,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU735638,HU10276107,241,273,0.0810402,45,1,20,15,0,4,11,0,2,1,0,0,Budapest F?város Önkormányzata,HU101,3,79311300-0,1,0,HU101,0,Budapestiek véleményének,,,,,,,,,,,,,,,,
HU762944,HU22782616,255,763,0.128876,3,0,0,0,0,0,2,0,0,0,0,0,Komárom-Esztergom Megyei Szakképzés-Szervezési Tár,HU212,3,79311000-7,1,1,HU212,0,Tájékoztató az eljárás eredményér?l - Tanulmányok,NA,no contrac,0,TENDER-NETWORK TANÁCSADÓ ZÁRTKÖR?EN M?KÖD? RÉSZVÉNYT,HU101,hungary,6-Dec-10,2010,25560,no call for tenders published,missing/error,lowest price,regional/local ,education,<=10,business services: law
HU327888,HU49269503,117,781,0.5034488,0,3,3,0,0,0,0,2,1,0,0,0,Országos Rehabilitációs És Szociális Szakért?i In,HU101,3,79212000-3,1,1,HU101,0,Könyvvizsgálói szolgáltatás beszerzése,NA,no contrac,0,Szomszéd Csilla,HU102,hungary,12-Dec-11,2011,23616,no call for tenders published,open,lowest price,missing,missing,500<x,business services: law
HU10356113,HU10647343,4,305,0.0725679,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,2,79956000-0,1,0,HU,1,utazás 2010 standok,732,no contrac,0,KIÁLLITÁST TERVEZÖ KIVITELEZÖ ÉS SZOLGÁLTATO KFT /KI�,HU101,hungary,9-Apr-10,2010,23374,call for tender published,open,lowest price,established by public law,missing,missing,business services: law
HU589365,HU14206728,163,588,0.0681886,0,0,0,0,0,3,0,0,0,0,3,3,Észak-Balatoni Térség Regionális Települési Szil�,HU213,2,79410000-1,2,1,HU213,0,Megbízási szerz?dés keretében a Társulás KEOP-2.3.0. kódszámú kétfordulós konstrukció keretében benyújtandó második fordulós pályázatához kapcsolódó tanácsadói feladatok ellátása (p,NA,no contrac,0,ADITUS Tanácsadó és Szolgáltató Zártkör?en M?köd? R,HU101,hungary,1-Nov-10,2010,23232,no call for tenders published,missing/error,price plus quality,regional/local ,environment,<=10,business services: law
HU13851325,HU15000019,34,636,0.0362979,3,0,0,0,0,0,2,0,0,0,0,0,HungaroControl Magyar Légiforgalmi Szolgálat Zártkö,HU101,4,79212000-3,2,0,HU101,0,HC - Könyvvizsgálói Szolgáltatás,368,no contrac,1,1. K-E-S AUDIT Könyvvizsgáló,,,,,,,,,,,,
HU324766,HU28381440,109,776,0.5321478,0,45,0,0,1,0,0,9,0,0,0,0,Állami Számvev?szék,HU101,1,79212000-3,1,0,HU,0,a Magyar Köztársaság 2008. évi költségvetése végrehajtásának (zárszámadásának) ajánlatkér? által elvégzésre kerül? ellen?rzéséhez szükséges szakért?i közrem?ködés (AGORA Bt.),NA,no contrac,0,AGORA KERESKEDELMI,,,,,,,,,,,,
HU18079519,HU14483257,48,607,0.552972,0,1,0,0,0,0,0,1,0,0,0,0,Budapesti Fesztiválközpont Nonprofit Korlátolt Felel,HU101,1,79341000-6,3,0,HU10,1,Last minute reklámanyagok (óriás plakátok,,,,,,,,,,,,,,,,
HU724308,HU12476963,182,446,0.0682903,0,0,0,2,0,0,0,0,1,3,0,0,Bács-Kiskun Megyei Önkormányzat,HU331,2,79212000-3,1,0,HU331,0,Könyvvizsgálat beszerzése,NA,no contrac,0,EAST-AUDIT Igazságügyi Adó-,,,,,,,,,,,,
HU762944,HU22782616,255,763,0.120249,3,0,0,0,0,0,2,0,0,0,0,0,Komárom-Esztergom Megyei Szakképzés-Szervezési Tár,HU212,NA,79311000-7,1,1,HU212,0,Tájékoztató az eljárás eredményér?l - Tanulmányok,NA,no contrac,0,TENDER-NETWORK TANÁCSADÓ ZÁRTKÖR?EN M?KÖD? RÉSZVÉNYT,HU101,hungary,6-Dec-10,2010,21240,no call for tenders published,missing/error,lowest price,regional/local ,education,<=10,business services: law
HU329804,HU11762597,131,386,0.0696921,10,1,10,0,0,1,4,0,2,0,0,0,Semmelweis Egyetem,HU101,3,79212000-3,1,1,HU101,1,"Tájékoztató a Semmelweis Egyetem részére könyvvizsgálói fladatok ellátására"" tárgyú eljárás eredményér?l""",NA,no contrac,0,I.K.SZ. 98 Információ Könyvvizsgáló és Szolgáltató,HU321,hungary,30-Jan-12,2012,21125,call for tender published,open,lowest price,national ,education,500<x,business services: law
HU14605749,HU10263332,44,270,0.0626404,21,0,0,10,0,1,6,0,0,0,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,3,79210000-9,1,0,HU101,0,Tájékoztató az eljárás eredményér?l a Megbízási szerz?dés a Magyar Közút Nonprofit Zrt. üzleti éves beszámolójával kapcsolatos könyvvizsgálati feladatok ellátására a 2011. üzleti évre,NA,no contrac,0,KPMG HUNGÁRIA KÖNYVVIZSGÁLÓ,,,,,,,,,,,,
HU726489,HU14005936,191,569,0.1193162,0,0,0,0,0,0,0,0,0,0,0,0,Ózd Város Önkormányzata,HU311,5,79411000-8,1,1,HU311,1,Ózd Városi Polgármesteri Hivatal szervezetfejlesztése,231,no contrac,0,VANIN Vezetési Tanácsadó Korlátolt Felel?sség? Társas,HU101,hungary,10-May-10,2010,20996,call for tender published,missing/error,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU18089996,HU15000355,50,700,0.5646983,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Integrált Kommunikációs Ügynökség Kft. (né,HU101,hungary,19-Apr-10,2010,20358,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU731904,HU10752258,218,314,0.0919887,0,0,0,0,0,0,0,0,0,0,0,0,Dombrád Város Önkormányzata,HU323,9,79000000-4,1,1,HU323,1,Dombrád Város polgármesteri hivatalának szervezetfejlesztése,257,no contrac,0,Consact Min?ségfejlesztési és Vezetési Tanácsadó Korl,HU101,hungary,11-Nov-09,2009,19899,call for tender published,open,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU12598757,HU10578801,29,298,0.0917764,0,0,0,0,0,0,0,0,0,0,0,0,Államadósság Kezel? Központ Zártkör?en M?köd? R�,HU101,8,79212000-3,1,0,HU101,0,A Nyugdíjreform és Adósságcsökkent? Alap 2011. december 31. és 2012. december 31. napjával végz?d? üzleti éveinek könyvvizsgálata.,NA,no contrac,0,AUDIT-SERVICE KÖNYVSZAKÉRTÖ,,,,,,,,,,,,
HU656157,HU11488710,174,370,0.5470588,0,0,0,0,0,0,0,0,0,0,0,0,Kaposmenti Hulladékgazdálkodási Önkormányzati Tár,HU232,1,79200000-6,1,1,HU232,0,Megbízási szerz?dés a „KEOP-1.1.1./2F/09-2010-0004 Kaposmenti Hulladékgazdálkodási Program” tárgyú projekt keretében könyvvizsgálói feladatok ellátására.,NA,no contrac,0,SZÁMVEV?K KÖNYVVIZSGÁLÓ ÉS KÓNYVVITELI KFT,HU232,hungary,27-Feb-12,2012,17175,no call for tenders published,open,lowest price,regional/local ,general public services,<=10,business services: law
HU735737,HU14206728,247,588,0.4759166,0,0,0,0,2,1,0,0,0,0,3,3,Budapest F?város X. Kerület K?bányai Önkormányzat,HU101,1,79421200-3,1,0,HU101,1,Tájékoztató pályázati tanácsadás,,,,,,,,,,,,,,,,
HU597308,HU13179542,168,504,0.0649822,6,0,4,0,0,0,3,0,1,0,0,0,Vízügyi És Környezetvédelmi Központi Igazgatósá,HU101,2,79416200-5,1,0,HU101,0,A Sajó völgye árvízvédelmi beruházás kommunikációjának koordinálása,,,,,,,,,,,,,,,,
HU732879,HU13011660,223,496,0.5023995,0,1,0,0,1,1,1,1,0,0,0,1,Jászfényszaru Városi Önkormányzat,HU322,1,79000000-4,2,1,HU322,0,Megvalósíthatósági tanulmány és összes mellékletének elkészítése.,NA,no contrac,0,RVI Magyarország Tanácsadó Korlátolt Felel?sség? Társ,HU101,hungary,26-Oct-11,2011,16850,no call for tenders published,open,price plus quality,regional/local ,general public services,25<x<=50,business services: law
HU324766,HU12104383,109,419,0.5299693,0,45,0,0,1,0,0,9,0,0,0,0,Állami Számvev?szék,HU101,1,79212000-3,1,0,HU,0,a Magyar Köztársaság 2008. évi költségvetése végrehajtásának (zárszámadásának) ajánlatkér? által elvégzésre kerül? ellen?rzéséhez szükséges szakért?i közrem?ködés (Ho-Ru Kft.),NA,no contrac,0,HO-RU KÖNYVVIZSGÁLO,,,,,,,,,,,,
HU734158,HU15000178,229,669,0.0757431,0,0,0,0,0,0,0,0,0,0,0,0,Balatonfüred Város Önkormányzata,HU213,3,79421000-1,1,1,HU213,1,Projektmenedzsment-2-eredmény,NA,contract m,1,HBF Hungaricum Kft és Közép-Pannon Regionális Fejleszt�,HU331,hungary,21-Feb-11,2011,16236,no call for tenders published,missing/error,lowest price,regional/local ,general public services,500<x,business services: law
HU724045,HU11563776,181,374,0.0843518,0,0,0,0,0,0,0,0,0,0,0,0,Siklós Város Önkormányzata,HU231,2,79411000-8,1,1,HU231,0,Tájékoztató  a KÉ- 1748/2010. számon megjelent általános egyszer? közbeszerzési eljárás eredményér?l,275,no contrac,0,ECO-CORTEX SZAKÉRT?I SZOLGÁLTATÓ KFT,HU231,hungary,23-Apr-10,2010,15834,call for tender published,open,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU18089996,HU15000355,50,700,0.5694149,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Integrált Kommunikációs Ügynökség Kft. (né,HU101,hungary,19-Apr-10,2010,15834,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU324766,HU15000149,109,661,0.5290775,0,45,0,0,1,0,0,9,0,0,0,0,Állami Számvev?szék,HU101,1,79212000-3,1,0,HU,0,a Magyar Köztársaság 2008. évi költségvetése végrehajtásának (zárszámadásának) ajánlatkér? által elvégzésre kerül? ellen?rzéséhez szükséges szakért?i közrem?ködés (Fogarasi Mikló,NA,no contrac,0,Fogarasi Miklós egyéni vállalkozó,HU101,hungary,10-Jul-09,2009,14680,no call for tenders published,other/framework,lowest price,established by public law,missing,500<x,business services: law
HU324766,HU15000286,109,691,0.5290775,0,45,0,0,1,0,0,9,0,0,0,0,Állami Számvev?szék,HU101,1,79212000-3,1,0,HU,0,a Magyar Köztársaság 2008. évi költségvetése végrehajtásának (zárszámadásának) ajánlatkér? által elvégzésre kerül? ellen?rzéséhez szükséges szakért?i közrem?ködés (Nagy József eg,NA,no contrac,0,Nagy József egyéni vállalkozó,HU102,hungary,10-Jul-09,2009,14680,no call for tenders published,other/framework,lowest price,established by public law,missing,500<x,business services: law
HU735605,HU11383835,238,362,0.0629908,3,0,0,4,0,0,2,0,0,0,0,0,Miskolc Megyei Jogú Város Önkormányzata,HU311,3,79821000-5,1,1,HU311,0,„ZOO pro-enviro” – környezetvédelmi tudat emelését szolgáló kiadványok készítése - tájékoztató az eljárás eredményér?l,147,no contrac,0,ROSVIG SZOLGÁLTATÓ ÉS KERESKEDELMI KORLÁTOLT FELEL?SSÉ,HU311,hungary,20-May-11,2011,14007,no call for tenders published,missing/error,lowest price,regional/local ,missing,500<x,business services: law
HU18089996,HU12376447,50,440,0.5786744,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU2,1,Tájékoztató a Sensation Kommunikációs Ügynökség Kft.-vel Ajánlatkér? által megkötött vállalkozási szerz?dés  -  mint keretmegállapodás  -  alapján 2010. III. negyedévében kötött egyedi,NA,no contrac,0,SENSATION KOMMUNIKÁCIÓS Ügynökség Korlátolt Felel?ss�,HU101,hungary,6-Dec-10,2010,13824,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU300014,HU15000214,73,676,0.5010183,0,15,0,0,0,0,0,5,0,0,0,0,Országgy?lés Hivatala,HU101,1,79300000-7,1,0,HU101,1,Tanulmányok készítése a Nemzeti Fenntartható Fejl?dési Keretstratégia kidolgozásához (450),NA,no contrac,0,KárpátPress M?vészeti-Szolgáltató Bt.,HU101,hungary,24-Feb-12,2012,13740,no call for tenders published,other/framework,lowest price,national ,general public services,500<x,business services: law
HU300014,HU12850565,73,483,0.6258941,0,15,0,0,0,0,0,5,0,0,0,0,Országgy?lés Hivatala,,1,79300000-7,4,0,HU101,1,Tanulmányok készítése a Nemzeti Fenntartható Fejl?dési Stratégia kidolgozásához (425),154,contract m,0,Env-in-Cent Környezetvédelmi Tanácsadó,,,,,,,,,,,,
HU309435,HU14447884,93,606,0.5426754,0,0,0,0,0,0,0,0,0,0,0,0,Magyar Állami Operaház Budapest,HU101,1,79550000-4,1,0,HU101,1,A Magyar Állami Operaház által,,,,,,,,,,,,,,,,
HU300014,HU11687335,73,378,0.5009676,0,15,0,0,0,0,0,5,0,0,0,0,Országgy?lés Hivatala,HU101,1,79300000-7,1,0,HU101,1,Tanulmányok készítése a Nemzeti Fenntartható Fejl?dési Keretstratégia kidolgozásához (450),NA,no contrac,0,Hétfa Kutatóintézet Korlátolt Felel?sség? Társaság,HU101,hungary,24-Feb-12,2012,13053,no call for tenders published,other/framework,lowest price,national ,general public services,500<x,business services: law
HU308955,HU10859843,90,329,0.0484496,1,0,0,0,0,0,1,0,0,0,0,0,Liszt Ferenc Zenem?vészeti Egyetem,HU101,5,79613000-4,1,1,HU101,0,Költöztetési szolgáltatás,21,no contrac,0,FÖSPED TEHERTAXI KFT,HU101,hungary,23-Aug-10,2010,12994,call for tender published,open,lowest price,other/private ,missing,100<x<=500,business services: law
HU10856417,HU10813944,8,321,0.0627697,10,0,5,5,0,2,4,0,1,0,0,0,MÁV Magyar Államvasutak Zártkör?en M?köd? Részvé,HU101,4,79821000-5,2,0,HU101,0,„A MÁV Értesít? és a lassúmenet-kimutatások nyomdai munkálatai” - tájékoztató az eljárás eredményér?l,NA,no contrac,0,Digitális és Jegynyomda Korlátolt Felel?sség? Társasá,HU101,hungary,2-Feb-11,2011,12915,no call for tenders published,missing/error,price plus quality,other/private ,missing,missing,business services: law
HU300014,HU22628374,73,760,0.6255795,0,15,0,0,0,0,0,5,0,0,0,0,Országgy?lés Hivatala,,1,79300000-7,4,0,HU101,0,Tanulmányok készítése a Nemzeti Fenntartható Fejl?dési Stratégia kidolgozásához (425),154,contract m,0,SZÁZADVÉG GAZDASÁGKUTATÓ ZÁRTKÖR?EN M?KÖD? RÉSZVÉN,HU101,hungary,16-Feb-11,2011,12915,no call for tenders published,other/framework,price plus quality,national ,general public services,500<x,business services: law
HU726896,HU13164184,194,502,0.1160606,0,0,0,0,0,0,0,0,0,0,0,0,Csongrád Városi Önkormányzat,,4,79421100-2,2,1,HU333,0,Csongrád Mesevár Bölcs?de projektmenedzsment szakért?i feladatok ellátása - tájékoztató az eljárás eredményér?l,322,contract m,0,INTER-REVITAL Gazdasági Szolgáltató Kft,HU333,hungary,2-Jun-10,2010,12798,call for tender published,open,price plus quality,regional/local ,general public services,100<x<=500,business services: law
HU14605749,HU10973581,44,341,0.1041938,21,0,0,10,0,1,16,8,4,15,0,6,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,9,79210000-9,1,0,HU101,NA,"Tájékoztató a Megbízási szerz?dés a Magyar Közút Nonprofit Zrt. üzleti éves beszámolójával kapcsolatos könyvvizsgálati feladatok ellátására a 2012. üzleti évre"" tárgyú közbeszerzési""",305,no contrac,0,CC AUDIT KÖNYVVIZSGÁLO KFT,HU101,hungary,19-Sep-12,2012,12690,call for tender published,open,lowest price,established by public law,other,missing,business services: law
HU576525,HU52355301,159,790,0.510754,0,0,0,0,0,0,0,0,0,0,0,0,Jász-Nagykun-Szolnok Megyei Múzeumok Igazgatosága,,,,,,,,,,,,,,,,,,,,,,,,
